Date,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,META,SPY
2017-03-14,32.14398956298828,58.29695510864258,42.970829010009766,42.62649917602539,2.509706735610962,17.200000762939453,138.3535614013672,205.0934295654297
2017-03-15,32.483943939208984,58.60468292236328,43.09389114379883,42.64849853515625,2.5286924839019775,17.048667907714844,138.75079345703125,206.86822509765625
2017-03-16,32.53714370727539,58.505123138427734,43.173797607421875,42.67100143432617,2.5597620010375977,17.469999313354492,139.0189208984375,206.46127319335938
2017-03-17,32.37525939941406,58.713279724121094,43.29139709472656,42.615501403808594,2.615489959716797,17.433332443237305,138.8699493408203,206.09873962402344
2017-03-20,32.715213775634766,58.76758575439453,43.0700798034668,42.8484992980957,2.6988348960876465,17.461332321166992,138.96923828125,205.8727264404297
2017-03-21,32.340572357177734,58.11592102050781,42.188236236572266,42.15999984741211,2.611544609069824,16.711999893188477,137.54916381835938,203.22933959960938
2017-03-22,32.70596694946289,58.858116149902344,42.17136764526367,42.40299987792969,2.6648061275482178,17.000667572021484,138.62168884277344,203.7075653076172
2017-03-23,32.590328216552734,58.713279724121094,41.66767120361328,42.36899948120117,2.6406421661376953,16.985332489013672,138.5620880126953,203.49020385742188
2017-03-24,32.52556228637695,58.8128547668457,41.44386672973633,42.28049850463867,2.6500115394592285,17.54400062561035,139.36647033691406,203.34243774414062
2017-03-27,32.58108139038086,58.92146301269531,41.6110954284668,42.340999603271484,2.6692450046539307,18.014667510986328,139.3466033935547,203.13369750976562
2017-03-28,33.256385803222656,59.09342956542969,41.716304779052734,42.79999923706055,2.6554360389709473,18.496667861938477,140.77664184570312,204.61192321777344
2017-03-29,33.33038330078125,59.2563591003418,42.17483901977539,43.715999603271484,2.646805763244629,18.492000579833984,141.6604461669922,204.8031768798828
2017-03-30,33.28644561767578,59.47357177734375,42.15548324584961,43.81700134277344,2.697601556777954,18.527999877929688,141.422119140625,205.45530700683594
2017-03-31,33.224002838134766,59.60932922363281,42.072113037109375,44.32699966430664,2.6860122680664062,18.553333282470703,141.06463623046875,204.97705078125
2017-04-03,33.23326110839844,59.32875442504883,42.516258239746094,44.57550048828125,2.672450542449951,19.90133285522461,141.2930145263672,204.62059020996094
